,Web,375,938A,Azad pur Terminal ,Tikri Border,1.AZAD PUR TERMINAL 2. ASHOK VIHAR CROSSING 3. W.P. DEPOT 4.PUNJABI BAGH 5.MADI PUR JJ COLONY  6. PEERA GARHI 7. JAWALA PURI 8. LOKESH CINEMA 9. SWARN PARK 10. MUNDKA SCHOOL 11. HIRANKUDNA CROSSING  12. TIKRI PIOU 13. TIKRI BORDER ,Down Direction via same as Up Direction,25.0,15.11.2014 24.02.2015,2,24.12.2018,#VALUE!,
,Web,376,938B,RITHALA METRO STATION ,MUNDKA METRO STATION,1.RITHALA METRO STATION 2. ROHINI SEC. 24-25 XING 3. ROHINI SEC.-23 POCKET-1 4. ROHINI SEC.-23 POCKET-2 (SHRI BALAJI BABOSA MARG) 5. BEGUM PUR 6. KARALA 7. MADAN PUR DABAS 8. RANI KHERA 9. WEST BLOCK FRIENDS ENCLAVE 10. MUNDKA METRO STATION,Down Direction via same as Up Direction,25.0,08.07.2019,2,24.12.2018,#VALUE!,
,Web,377,939,Anand Vihar ISBT,Mangol Puri Q-Blk.,"1. ANAND VIHAR (ISBT)  2. SURYA NAGAR  3. DILSHAD GDN GT ROAD, 4. SHYAM LAL COLLEGE (SHAHDARA)  5. SEELAM PUR  6. SHYAM GIRI MANDIR  7.ISBT 8. ICE FACTORY 9. GURU GOVIND SINGH MG.  10. SARAI ROHILLA  11. ZAKHIRA  12. P.BAGH TERMINAL  13.MADIPUR JJ COLONY, 14.PEERA GARHI  15. MANGOL PURI B-BLK. 16. MANGOL PURI P-BLK. 17. MANGOL PURI Q-BLK.","18. MANGOL PURI Q-BLK. 17. MANGOL PURI P-BLK16. MANGOL PURI B-BLK. 15.PEERA GARHI  14.MADIPUR JJ COLONY,  13. P.BAGH TERMINAL  12. ZAKHIRA 11. SARAI ROHILLA  10. GURU GOVIND SINGH MG.  9. ICE FACTORY  8.ISBT 7. SHYAM GIRI MANDIR  6. SEELAM PUR  5. SHYAM LAL COLLEGE (SHAHDARA)  4. DILSHAD GDN GT ROAD,  3. SURYA NAGAR   2. ANAND VIHAR ISBT MAIN ROAD  1. ANAND VIHAR (ISBT)  ",32.7,"one fare stage increase in Down Direction w.e.f. 03.04.2018        1 Fare Stage Increase in both direction w,e,f,      24.12.2018    ",7,2,9,
,Web,378,940,Shivaji Stadium,Mangol Puri Q-Blk.,1. SHIVAJI STD.  2. KENDRYA TERMINAL  3. RIDGE ROAD 4. SHANKAR RD.  5. WEST PATEL NAGAR.  6. KARAMPUR T. 7. PUNJABI BAGH TERMINAL  8. MADI PUR JJ COLONY.  9. PEERA GARHI 10.  MANGOL PURIB-BLOCK  11.  MANGOL PURI P- BLK 12.    MANGOL PURI Q- BLK ,Down Direction via same as Up Direction,24.0,1 fare Stage Increased w.e.f. 24.12.2018,10,,10,
,Web,379,940A,Inder Puri JJ Colony Krishi Kunj,Mangol Puri Q-Blk.,1. INDER PURI JJ COLONY. 2. LOHA MANDI 3. S.P.DEPOT  4. KARAM PURA TERMINAL  5. PUNJABI BAGH 6. MADI PUR JJ COLONY 7. PEERA GARHI 8. MANGOL PURI B-BLK. 9. MANGOL PURI P-BLK. 10. MANGOL PURI Q-BLK.,Down Direction via same as Up Direction,15.0,1 fare Stage Increased w.e.f. 24.12.2018,2,,2,
,Web,380,941,Karam Pura Terminal,Katewara Village,1. KARAM PURA TERMINAL 2. P.B.BAGH. 3 MADI PUR JJ COLONY.4. PEERA GARHI 5. JAWALA PURI 6. LOKESH CINEMA 7. SWARN PARK 8. WEST BLOCK FRIENDS ENCLAVE 9. RANI KHERA 10. MADAN PUR DABAS 11. KARALA 12 KANJHALA VILLAGE 13. LADPUR 14. JOYONTI 15. PUNJAB KHOR 16. QUTAB GARH.17. KATEWARA VILLAGE,Down Direction via same as Up Direction,46.0,07.01.2015 / 23.02.2015,1,,1,
,Web,381,943,Anand Vihar ISBT ,Sultan Puri Terminal,1 ANAND VIHAR ISBT 2. ANAND VIHAR ISBT MAIN ROAD 3 .HASAN PUR DEPOT 4.  SHAKAR PUR 5. RAINY WELL 6. I.T.O   7. GOVT.PRESS   8. SUCHETA KIRPLANI HOSP. / SHIVAJI STADIUM  9. PUNCHKUAIN ROAD  10. SADHU VASWANI MG PETROL PUMP 11.  TELE.EXCHANGE  12. W.PATEL NAGAR. 13. KARAM PURA TRML. 14. P.BAGH TERMINAL 15. MADI PUR JJ COLONY. 16. PEERA GARHI 17. B-BLK MANGOL PURI 18. MANGOL PURI S-BLK.19. SULTAN PURI TERMINAL,18 ANAND VIHAR ISBT  17.HASAN PUR DEPOT 16.  SHAKAR PUR 15. RAINY WELL 14. I.T.O   13. GOVT.PRESS   12. SUCHETA KIRPLANI HOSP. / SHIVAJI STADIUM  11. PUNCHKUAIN ROAD  10. SADHU VASWANI MG PETROL PUMP 9.  TELE.EXCHANGE  8. W.PATEL NAGAR. 7. KARAM PURA TRML. 6. P.BAGH TERMINAL 5. MADI PUR JJ COLONY. 4. PEERA GARHI 3. B-BLK MANGOL PURI 2. MANGOL PURI S-BLK.1. SULTAN PURI TERMINAL,35.0,ONE FARE SATAGE IN UP DIRECTION INCREASE W E F 04.01.2019,,,0,
,Web,382,944,Kendriya Terminal,Sultan Puri Terminal,1. KENDRIYA TERMINALERMINAL 2. RIDGE RD. 3. SHANKAR RD. 4. W.PATEL NAGAR. 5. KARAM PURA TERMINAL 6. P.B.TERMINAL 7. MADI PUR JJ COLONY. 8. PEERA GARHI 9. MANGOL PURI B-BLK. 10. MANGOL PURI S-BLK. 11. SULTAN PURI TERMINAL,Down Direction via same as Up Direction,20.6,,6,2,8,
,Web,383,947,IGI Airport Terminal - 2,Sawda JJ Clusters,1. IGI AIRPORT TERMINAL-2 2. CARGO TERMINAL 3. RADDISON HOTEL  4. MAHIPAL PUR 5. N.H.W-8 CROSSING 6. PALAM AIRPORT BY PASS 7.  PREHLAD PUR (SHEIKHAWATI LINE) 8. PALAM RLY STATION FLY OVER .9. PALAM VILLAGE / MANGLA PURI (HEALTH CENTER) 10. DABRI VILLAGE 11. JANAK PURI C-1 12. UTTAM NAGAR TERMINAL 13. JANAK PURI DISTT. CENTER 14. MJ. BHUPENDER SINGH NAGAR. 15. SUNDER VIHAR 16. PEERA GARHI 17. JAWALA PURI 18. LOKESH CINEMA. 19. SWARN PARK 20. MUNDKA SCHOOL 21. HIRAN KUDNA CROSSING 22. GHEVERA VILLAGE 23. SAWDA J J COLONY.,Down Direction via same as Up Direction,42.0,"4.03.2011 / 21.05.2013, 23.02.2015 /  Via Kms. & Fare stage change w.e.f. 15.06.2018",2,,2,
,Web,384,947A,Bhati Mines,Sawda Ghevera JJ Clusters,1. BHATI MINES 2. CHECK POST 3. DERA MORE 4. FATEH PUR BERI 5. SATBARI 6. CHATAR PUR EXTN. 7. ANDHERIA MORE 8. KISHAN GARH 9. VARMA FARM 10. MAHI PAL PUR 11. N.H.W-8 CROSSING 12. PALAM AIRPORT BY PASS 13.  PREHLAD PUR (SHEIKHAWATI LINE) 14. PALAM RLY STATION FLY OVER . 15. MANGLA PURI (HEALTH CENTER) / PALAM VILLAGE (16. DABRI VILLAGE 17. JANAKPURI C-1 18. UTTAM NAGAR 19. JANAK PURI DISTT.CENTER 20. MJ.BHUPENDER SINGH NAGAR. 21. SUNDER VIHAR 22. PEERA GARHI 23. JAWALA PURI 24. LOKESH CINEMA. 25. SWARN PARK  26. MUNDKA SCHOOL 27. HIRAN KUDNA CROSSING 28. GHEVRA VILLAGE 29. SAVDA GHEVRA J J COLONY.,Down Direction via same as Up Direction,60.0,4.03.2011 / 23.02.2015 /  Via Kms. & Fare stage change w.e.f. 15.06.2018,1,,1,
,Web,385,948,Punjabi Bagh (T),Narela ,1 P Bagh Terminal 2 Madi Pur J.J. Colony 3 Peera Garhi4 Jwala Puri 5 Nangloi 6 Nithari 7 Mubark Pur Dabas 8 Madan Pur Dabas 9 Karala 10 Kanjhawala 11 Chand Pur 12 Majra Dabas 13 Govt Tube Well 14  Lala Farm 15. Radha Swami Satsang 16. Bazid Pur Vill 17 Darya Pur 18 Bawana19 Ghoga Air Force Stn 20 Sanoth Xing 21 Vishal Bagh 22 Narela ,25. NARELA TERMINAL . 24. A-9 NARELA  23. RAJA HARISH CHANDER HOSPITAL 22. NAI ANAJ MADI  21. VISHAL BAGH  20. SANOTH CROSSING 19. GHOGA AIR FORCE STATION  18. BAWANA 17 Darya Pur  16 Bazid Pur Vill  15. Radha Swami Satsang 14. Lala Farm 13 Govt Tube Well  12 Majra Dabas  11 Chand Pur  10 Kanjhawala  9 Karala  8 Madan Pur Dabas 7 Mubark Pur Dabas  6 Nithari  5 Nangloi  4 Jwala Puri  3 Peera Garhi 2  Madi Pur J.J. Colony  1 Punjabi  Bagh Terminal,42.0 / 25.6,New Route start  Kanjhawala Chowk to Narela  w.e.f. 24.09.2017 Two Fare Stage Revise w.e.f. 16.11.2017,,,,
,Web,386,949,Delhi Sectt.,Tikri Border,1. DELHI SECTT.  2. A.K.STADIUM  3. AJMIRI GATE 4. P.S.PAHAR GANJ 5. D.B.GUPTA MARKET 6. SARAI ROHILA 7. ZAKHIRA 8.  P.B. TERMINAL 9. MADI PUR JJ COLONY 10. PEERA GARHI 11. JAWALA PURI 12. LOKESH CINEMA 13. SWARN PARK 14. MUNDKA SCHOOL 15. HIRAN KUDNA CROSSING 16. TIKRI PIOU 17. TIKRI BORDER,Down Direction via same as Up Direction,31.0,22.05.2015,15,9,24,
,Web,387,949A,Jheel,Sawda Ghevera JJ Clusters,1. JHEEL 2. KISHAN KUNJ 3. RAINY WELL 4. I.T.O AGCR 5. DELHI GATE  6. AJMERI GATE 7. PAHARGANJ P.S. 8. D.B.GUPTA MARKET 9 SARAI ROHILLA 10. ZAKHIRA 11. P.BAGH TERMINAL 12. MADI PUR JJ COLONY. 13. PEERA GARHI 14. JAWALA PURI 15.LOKESH CINEMA 16. SWARN PARK 17. MUNDKA SCHOOL 18. HIRAN KUDNA CROSSING 19. GHEVRA VILLAGE 20. SAVDA GHEVRA J J COLONY. ,Down Direction via same as Up Direction,35.0,24.02.2015,3,,3,
,Web,388,949EXT,Sarai Kale Khan (ISBT),Sawda Ghevera JJ Clusters,1. SARAI KALEKHAN ISBT 2. ROAD BRIDGE 3. RAILWAYBRIDGE RING ROAD 4. ITO AGCR 5. DELHI GATE 6. AJMERE GATE 7. PAHAR GANJ P.S. 8. D.B.GUPTA MARKET 9. SARAI ROHILLA 10. ZAKHIRA 11. P.BAGH TERMINAL 12. MADI PUR JJ COLONY. 13. PEERA GARHI 14. JAWALA PURI 15. LOKESH CINEMA 16.SWARN CINEMA 17. MUNDKA SCHOOL 18. HIRANKUDNA CROSSING 19. GHEVRA VILLAGE 20. SAWDA GHEVERA J J COLONY. ,Down Direction via same as Up Direction,37.0,24.02.2015,5,,5,
,Web,389,951,Kamla Market,West Enclave,1. KAMLA MARKET 2. N.D.RAILWAYSTATIONGATE NO.1 3. PAHAR GANJ P.S. 4. D.B.GUPTA MARKET 5. SARAI ROHILLA 6. ZAKHIRA 7. P.BAGH TERMINAL 8. MOHINDRA PARK 9. KESAV MAHA VIDYLIA 10. WEST ENCLAVE ,Down Direction via same as Up Direction,19.0,,3,3,6,
,Web,390,952,Uttam Nagar Terminal,Auchandi Border / Harewali,1. UTTAM NAGAR TERMINAL 2. DISTRICT CENTER 3. MAJOR BHUPINDER SINGH NAGAR 4. SUNDER NAGAR 5. PEERA GARHI CHOWK 6. JAWALA PURI 7. LOKESH CINEMA 8. NITHARI 9. MUBARIK PUR DABAS 10.  RANI KHERA CROSSING 11. MADAN PUR DABAS 12. KARALA 13. KANJHAWALA 14. LAD PUR 15. JYONTI 16. PUNJAB KHORE 17. QUTAB GARH 18. MUNGHESH PUR 19. AUCHANDI BORDER. ,Down Direction via same as Up Direction,47.5,,2,,2,
,Web,391,953,Karol Bagh (T),Mangol Puri Q-Blk.,1.KAROL BAGH TERMINAL 2. D.B.GUPTA MARKET 3. R.S.SATSANG 4. W.PATAL NAGAR. 5. MOTI NAGAR. 6. ZAKHIRA 7. P.BAGH TERMINAL 8. MADI PUR JJ COLONY. 9. PEERA GARHI 10. MANGOL PURI B-BLK 11. MANGOL PURI P-BLK. 12. MANGOL PURI Q-BLK.,Down Direction via same as Up Direction,21.7,1 fare Stage Increased w.e.f. 24.12.2018,,,0,
,Web,392,954,Delhi Sectt.,Sultan Puri Terminal,1. DELHI SECTT. 2. AMBADKAR STADIUM 3. AJMERI GATE 4. P.S. PAHAR GANJ 5. GURU GOBIND SINGH MARG  6. SARAI ROHILLA 7. ZAKHIRA 8. P.BAGH TERMINAL 9. MADI PUR JJ COLONY 10. PEERA GARHI 11.  MANGOL PURI B-BLOCK 12.  MANGOL PURI Q-BLK. 13. SULTAN PURI TERMINAL,Down Direction via same as Up Direction,25.0,22.05.2015,12,5,17,
,Web,393,957,Shivaji Stadium,Rohini Sec-22 Terminal,"1. SHIVAJI STADIUM 2. CHITRA GUPTA RD. 3. 3 D.B.GUPTA MARKET 4. SARAI ROHILLA 5. ZAKHIRA 6. P.BAGH TERMINAL 7. MOHINDARA PARK 8. JD-BLK PITAM PURA 9. C-BLK.SARASWATI VIHAR 10. 3,4,5,6 ROHINI CROSSING 11. MANGOL PUR KHURD 12. BUDH VIHAR 13. ROHINI SEC-20/21 PKT-9  14. ROHINI SEC-22 TERMINAL.",Down Direction via same as Up Direction,25.6,,19,16,35,
,Web,394,957A,Shivaji Stadium,West Enclave,1. SHIVAJI STADIUM 2. CHITRA GUPTA RD. 3. 3 D.B.GUPTA MARKET 4. SARAI ROHILLA 5. ZAKHIRA 6. P.BAGH TERMINAL 7. MOHINDARA PARK 8. KASHAV MAHA VIDYALAYA  9. BAL BHARTI SCHOOL PARWANA ROAD 10. WEST ENCLAVE 11. MANGOL PUR KHURD 12. BUDH VIHAR 13. ROHINI SEC. 20/21 XING 14. ROHINI SEC.-22 TERMINAL ,Down Direction via same as Up Direction,17.6,23.08.2018,,,,
,Web,395,962,Kendriya Terminal,Kanjhawala Village,1.KENDRIYA TERMINALRML. 2. DR.RML HOSP. 3. MANDIR MARG. 4. SADHUWASVANI MG. 5. TELE.EXCHANGE 6. W.P.NAGAR 7. KARAM PURA 8. P.B.TERMINAL 9. MADI PUR JJ COLONY. 10. PEERA GARHI 11. MANGOL PURI B-BLK. 12.MANGOL PUR KHURD 13.POOTH KALAN 14. BEGUM PUR 15. KARALA 16. KANJHAWALA,Down Direction via same as Up Direction,31.5,,1,,1,
,Web,396,962A,Shivaji Stadium,Majra Dabas,1. SHIVJAI STADIUM 2. KENDRIYA TERMINAL 3. UPPER RIDGE ROAD 4. SHANKER ROAD 5. WEST PATEL NAGAR 6. KARAM PURA TERMINAL 7. PUNJABI BAGH TERMINAL 8. MADI PUR JJ COLONY 9. PEERA GARHI 10. MANGOL PURI B-BLOCK 11. MANGOL PURI S-BLOCK 12.  POOTH KALAN 13. BEGAM PUR 14. KARALA VILLAGE 15. KANJHAWALA 16. CHAND PUR CROSSING 17. PREM PIAO 18. MAJRA DABAS,Down Direction via same as Up Direction,34.0,25.07.2012,2,,2,
,Web,397,963,Shivaji Stadium,Bakarwala JJ Cly.,1.SHIVAJI STD. 2. MANDIR MARG 3. JHANDEWALAN 4. D.B.GUPTA MARG 5. SARAI ROHILA 6. ZAKHIRA 7. P.B.TERMINAL 8. MADI PUR JJ COLONY. 9.PEERA GARHI 10. JAWALA PURI 11. LOKESH CINEMA 12. N ILOTHI CROSSING 13. RANHOLA 14. TILANGPUR KOTLA 15. BAKKARWALA CROSSING 16. BAKKARWAL JJ COLONY,Down Direction via same as Up Direction,30.0,,2,,2,
,Web,398,966,Nizamuddin Rly. Station,QUAMRUDDIN NAGAR,1. NIZAMUDDIN RAILWAYSTATION 2. P.S.NIZAMUDDIN 3. GOLF CLUB/ SUNDER NAGAR. 4. BARODA HOUSE 5. SHIVAJI STADIUM 6. MANDIR MARG 7. JHANDEWALAN 8. D.B.GUPTA MARKET 9. SARAI ROHILLA 10. ZAKHIRA 11. P.BAGH TERMINAL 12. MADI PUR JJ COLONY. 13. PEERA GARHI 14. JAWALA PURI 15. LOKESH CINEMA16. QUAMRUDDIN NAGAR,Down Direction via same as Up Direction,28.3,"19.05.2014, 24.02.2015",4,20,24,
,Web,399,966B,Nizamuddin Rly. Station,Sultan Puri Terminal,1. NIZAMUDDIN RAILWAYSTATION 2. P.S.NIZAMUDDIN 3. GOLF CLUB/ SUNDER NAGAR. 4. BARODA HOUSE 5. SHIVAJI STADIUM 6 .P.S.MANDIR MARG 7. JHANDEWALAN 8. D.B.GUPTA MARKET 9. SARAI ROHILLA 10. ZAKHIRA FLYOVER  11. P.BAGH TERMINAL 12. MADI PUR JJ COLONY. 13. PEERA GARHI 14.MANGOL PURI B-BLK. 15. MANGOL PURI S-BLK. 16. SULTAN PURI TERMINAL,Down Direction via same as Up Direction,29.7,25.03.2013,2,,2,
,Web,400,966EXT,Nizamuddin Rly. Station,Mangol Puri Q-Blk.,1. NIZAMUDDIN RAILWAYSTATION 2. P.S.NIZAMUDDIN 3. GOLF CLUB/ SUNDER NAGAR. 4. BARODA HOUSE 5. SHIVAJI STADIUM 6. MANDIR MARG 7. JHANDEWALAN 8. D.B.GUPTA MARKET 9. SARAI ROHILLA 10. ZAKHIRA 11. P.BAGH TERMINAL 12. MADI PUR JJ COLONY. 13. PEERA GARHI 14.MANGOL PURI B-BLK. 15. MANGOL PURI P-BLK.16. MANGOL PURI Q-BLK.,Down Direction via same as Up Direction,28.5,1 fare Stage Increased w.e.f. 24.12.2018,3,5,8,
,Web,401,970,J.L.Nehru Stadium,Rohini Sec-1 Avantika,"1. J.L.N.STADIUM (C.G.O.COMPLEX) 2. LODHI COLONY. 3. PRITHVI RAJ RD. 4. NIRMAN BHAWAN 5. KIRSHI BHWAN 6. KENDRIYA TERMINAL  7. RIDGE ROAD 8.SHANKAR RD. 9. WEST PATEL NAGAR. 10. KARAM PURA TERMINAL 11. P.BAGH TERMINAL 12. MAHINDRA PARK 13. PITAM PURA JD-BLOCK  14. ROHINI SEC-8 CROSSING 15. ROHINI SECTOR 3,4,5,6  16. AVANTIKA ROHINI.   ( RUN FROM SOUTH AND ROAD TAKE RIGHT TURN TOWARD PRITHIRAJ RAOD THEN ARVINDO MARG , SAFDARJUND MOTHERSA , L/T TO LODHI ROAD / MAUSAM BHAWAN AND THEN ON TO SERIAL ROUTE OF THE DIRECTION )",Down Direction via same as Up Direction,30.0,,9,,9,
,Web,402,970A,CGO Complex ,Rohini Sec-16,1. CGO COMPLEX 2. LODHI COLONY 3. PRITHVIRAJ ROAD 4. NIRMAN BHAWAN 5. KRISHI BHAWAN 6. KENDRIYA TERMINAL/ NDPO  7. UPPER RIDGE ROAD 8. SHANKAR ROAD 9. WEST PATEL NAGAR 10. KARAM PURA TERMINAL 11. PUNJABI BAGH TERMINAL 12. MAHENDRA PARK 13. JD BLOCK PITAM PURA 14. ROHINI SEC-7/8 CROSSING 15. VIDYA VIHAR MARG 16. ESI HOSPITAL ROHINI 17. ROHINI SEC-16,Down Direction via same as Up Direction,32.0,,,,,
,Web,403,970B,Nizamuddin Rly. Station,Tri Nagar Jai Mata Mkt.,1. NIZAMUDDIN RAILWAY STATION 2. P.S. NIZAMUDDIN 3. J.L.N. STADIUM (S.PULLAH NALLAH) 4. LODHI COLONY. 5. PRITHVI RAJ ROAD 6. NIRMAN BHAWAN 7. KRISHI BHAWAN 8. KENDRIYA TERMINAL 9. RIDGE ROAD 10. SHANKAR ROAD 11. WEST PATEL NAGAR 12. KARAM PURA TERMINAL 13. PUNJABI BAGH TERMINAL 14. . TRI NAGAR JAI MATA MARKET,Down Direction via same as Up Direction,25.0,,1,,1,
,Web,404,970C,J.L.Nehru Stadium,West Enclave,1. J.L.N.STADIUM   2. LODHI COLONY. 3. PRITHVI RAJ RD. 4. NIRMAN BHAWAN 5. KIRSHI BHWAN 6. KENDRIYA TERMINAL 7. RIDGE ROAD 8.SHANKAR RD. 9. WEST PATEL NAGAR. 10. KARAM PURA TERMINAL 11. P.BAGH TERMINAL 12. MAHINDRA PARK 13. KESHAV MAHA VIDYALAYA 14. BAL BHARTI SCHOOL PARVANA ROAD 15. WEST ENCLAVE ,Down Direction via same as Up Direction,26.0,02.12.2011,3,,3,
,Web,405,971,Anand Vihar ISBT ,Rohini Sec-1 Avantika,"1. ANAND VIHAR ISBT 2. SURYA NAGAR. 3. SEEMA PURI 4. ANAND GRAM 5. NAND NAGRI DEPOT  6. YAMUNA VIHAR C-4 7. BHAJAN PURA 8. NANAK SAR 9. B.R.HOSP. 10. GTB NAGAR. 11. MODEL TOWN-II 12. ASHOK VIHAR CROSSING 13. W.P.DEPOT 14. K.D-BLK PITAM PURA 15. ROHINI SEC-7 & 8 CROSSING 16. ROHINI SEC-3,4,5,6  17. ROHINI SEC-1 AVANTIKA","18. ROHINI SEC-1 AVANTIKA  17. ROHINI SEC-3,4,5,6  16. ROHINI SEC-7 & 8 CROSSING   15. K.D-BLK PITAM PURA  14. W.P.DEPOT  13. ASHOK VIHAR CROSSING  12. MODEL TOWN-II  11. GTB NAGAR. 10. B.R.HOSP. 9. NANAK SAR  8. BHAJAN PURA  7. YAMUNA VIHAR C-4  6. NAND NAGRI DEPOT  5. ANAND GRAM  4. SEEMA PURI  3. SURYA NAGAR.  2. ANAND VIHAR ISBT MAIN ROAD  1. ANAND VIHAR ISBT ",34.0,One fare stage increase in Down Direction w.e.f. 03.04.2018,25,31,56,
,Web,406,971A,Anand Vihar ISBT ,"BH-Block, Shalimar Bagh",1. ANAND VIHAR I.S.B.T. 2. SURYA NAGAR 3. SEEMA PURI 4. ANAND GRAM 5. NAND NAGRI DEPOT  6. YAMUNA VIHAR C-4 7. BHAJAN PURA 8. NANAK SAR 9. BALAK RAM HOSPITAL 10. G.T.B. NAGAR 11. MODEL TOWN - II 12. AE - BLOCK SHALIMAR BAGH 13. BH-BLOCK SHALIMAR BAGH.,14. BH-BLOCK SHALIMAR BAGH. 13. AE - BLOCK SHALIMAR BAGH  12. MODEL TOWN - II  11. G.T.B. NAGAR 10. BALAK RAM HOSPITAL 9. NANAK SAR  8. BHAJAN PURA 7. YAMUNA VIHAR C-4  6. NAND NAGRI DEPOT  5. ANAND GRAM  4. SEEMA PURI  3. SURYA NAGAR 2. ANAND VIHAR ISBT MAIN ROAD   1. ANAND VIHAR I.S.B.T.,28.9,one fare stage increase in Down Direction w.e.f. 03.04.2018,1,1,2,
,Web,407,972,Harewali Village,Uttam Nagar (T),1.HAREWALI VILLAGE 2. HAREWALI CROSSING 3. DARYA PUR SCHOOL4.  BAWANA 5. DHAKAWALA 6. POOTH KHURD 7. BARWALA 8. PREHLAD PUR 9. PREHLAD VIHAR 10. POOTH KALAN 11. MANGOL PUR KHURD 12. MANGOL PUR SCHOOL 13. PEERA GARHI DEPOT 14. SUNDER VIHAR 15. MAJ.BHUPINDER SINGH NAGAR. 16. DISTT. CENTER 17. UTTAM NAGAR TERMINAL ,Down Direction via same as Up Direction,30.0,01.04.2012,12,,12,
,Web,408,972A ,Bawana ,Uttam Nagar (T),1. BAWANA  2. BAJIT PUR CROSSING  3. PREM PIAO 4. CHAND PUR 5. KANJHAWALA 6. KARALA 7. BEGAM PUR 8.  POOTH KALAN  9.J-BLOCK MANGOL PURI  10. B-BLOCK MANGOL PURI 11. PEERA GARHI DEPOT 12. SUNDER VIHAR 13. MAJ.BHUPINDER SINGH NAGAR. 14. DISTT. CENTER 15. UTTAM NAGAR TERMINAL ,Down Direction via same as Up Direction,30.0,08.08.2012,8,5,13,
,Web,409,972B  (Spl. Trip),Ghoga Village,Uttam Nagar (T),"1. GHOGA VILLAGE 2. GHOGA CROSSING 3.GHOGA AIR FORCE STATION, 4.BAWANA  5. BAJIT PUR CROSSING  6. PREM PIAO 7. CHAND PUR 8. KANJHAWALA 9. KARALA 10. BEGAM PUR 11.  POOTH KALAN  12.J-BLOCK MANGOL PURI  13. B-BLOCK MANGOL PURI 14. PEERA GARHI DEPOT 15. SUNDER VIHAR 16. MAJ.BHUPINDER SINGH NAGAR. 17. DISTT. CENTER 18. UTTAM NAGAR TERMINAL ",Down Direction via same as Up Direction,36.0,,,,,
,Web,410,975,Kendriya Terminal,Rohini Sec-11 Extn SFS Flts,"1. KENDRIYATERMINAL 2. RIDGE RD. 3. SHANKAR RD. 4. W.PATEL NAGAR. 5. KARAM PURA 6. P.B.TERMINAL  7. MOHINDRA PARK 8. JD-BLK PITAM PURA 9. ROHINI 7,8,9 CROSSING 10. ROHINI SEC-6 11. ROHINI SECTOR-11 SFS FLATS ",Down Direction via same as Up Direction,21.5,,1,,1,
,Web,411,978,Azad pur Terminal ,Najafgarh,1. AZADPUR TERML  2. ASHOK VIHAR CROSSING  3.W.P.DEPOT  4.PUNJABI .BAGH TERMINAL  5. MADIPUR JJ COLONY   6.PEERA GARHI  7. JAWALA PURI  8. NANGLOI   9.NILOTHI CROSSING  10. RANHOLA 11. TILANPUR KOTLA  12. BAPROLA 13. D.K.DEPOT  14. NAJAFGARH  (DELHI GATE) 15. NAJAF GARH TERMINAL     ,14. NAJAF GARH TERMINAL  13. D.K.DEPOT  12. BAPROLA  11. TILANPUR KOTLA   10. RANHOLA 9.NILOTHI CROSSING   8. NANGLOI   7. JAWALA PURI   6.PEERA GARHI  5. MADIPUR JJ COLONY  4.PUNJABI .BAGH TERMINAL  3.W.P.DEPOT  2. ASHOK VIHAR CROSSING    1. AZADPUR TERML  ,25.5,17.08.2012,19,3,22,
,Web,412,979,Mubarak Pur Dabas,Narela Terminal,"1. MUBARAK PUR DABAS, 2. RANI KHERA CROSSING   3. MADAN PUR 4. KARALA  5. KANJHAWALA   6. CHAND PUR  7. PREM PIAO 8 BAJIT PUR CROSSING  9. BAWANA  10. GHOGA AIR FORCE STATION, 11. SANOTH CROSSING  12. VISHAL BAGH  13. NARELA TERMINAL","16. NARELA TERMINAL  15. A-9 NARELA  14. RAJA HARISH CHANDER HOSP.  13. NEW ANAJ MANDI NARELA  12. VISHAL BAGH  11. SANOTH CROSSING  10. GHOGA AIR FORCE STATION,  9. BAWANA  8. BAJIT PUR CROSSING  7. PREM PIAO  6. CHAND PUR 5. KANJHAWALA  4. KARALA  3. MADAN PUR 2. RANI KHERA CROSSING  1. MUBARAK PUR DABAS",25.4 / 30.0,,3,,3,
,Web,413,980,Sarai Kale Khan (ISBT),QUAMRUDDIN NAGAR,1. SARAI KALEKHAN ISBT 2. ROAD BRIDGE 3. PRAGATI MAIDAN 4. HIGH COURT 5. KRISHI BHAWAN 6. KENDRIYA TERMINAL  7. RIDGE RD CROSSING   8. SHANKAR RD  9. W.PATEL NAGAR  10. KARAM PURA TERMINAL  11. P.BAGH.TERMINAL  12. MADIPUR JJ COLONY  13 PEERA GARHI  14. JAWALA PURI  15. LOKESH CINEMA  16. QUAMRUDDIN NAGAR,Down Direction via same as Up Direction,28.0,Route extended upto Sarai kalekhan ISBT w.e.f. 27.08.2018,6,3,9,
,Web,414,982,New Seema Puri,Sultan Puri Terminal,1. NEW SEEMA PURI  2.DILSHAD GDN  3. SHYAM LAL COLLEGE (SHAHDARA) 4. SEELAM PUR  5. SHYAM GIRI MANDIR  6. ISBT 7. OLD SECTT  8. GTB NAGAR  9. MODEL TOWN-II 10. ADARSH NAGAR  11. GTK DEPOT  12. HADER PUR W.TANK   13. UTTRI PITAM PURA 14. SARASWATI VIHAR C-BLK.  15. MANGOL PUR SCHOOL 16. MANGOL PUR KHURD  17. MANGOL PURI S-BLK  18. SULTAN PURI TERMINAL  ,Down Direction via same as Up Direction,35.0,26.07.2013,9,8,17,
